device_id,date,time,battery_temperature,battery_voltage,ram_usage,rom_usage,app_name
a48f13fbe67b4e9b,16/11/2021,22:12:12,32.4,3976,1900.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:12:15,32.6,3.96,1902.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:12:18,32.6,3.96,1906.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:12:22,32.6,3.96,1908.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:12:25,32.6,3.96,1911.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:12:28,32.6,3.96,1914.0,"10,570MB",YouTube
a48f13fbe67b4e9b,16/11/2021,22:12:30,32.6,3.96,1930.0,"10,570MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:12:31,32.6,3.96,1907.0,"10,570MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:12:33,32.6,3.96,1943.0,"10,558MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:35,32.6,3.96,1965.0,"10,570MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:37,32.6,3.96,2011.0,"10,570MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:39,32.6,3.96,2048.0,"10,570MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:40,32.6,3.96,2101.0,"10,570MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:42,32.6,3.96,2148.0,"10,570MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:44,32.6,3.96,2178.0,"10,570MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:46,32.6,3.96,2244.0,"10,570MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:48,32.6,3.96,2643.0,"10,570MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:52,32.6,3.96,2287.0,"10,566MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:54,32.6,3.96,2021.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:12:57,32.6,3.96,2017.0,"10,571MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:00,32.9,3.96,1593.0,"10,567MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:13:03,32.9,3.96,1706.0,"10,556MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:05,32.9,3.96,1819.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:06,32.9,3.96,1885.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:07,32.9,3.96,1926.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:09,32.9,3.96,1970.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:10,32.9,3.96,2000.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:12,32.9,3.96,2029.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:14,32.9,3.96,2060.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:16,32.9,3.96,2126.0,"10,567MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:18,32.9,3.96,2169.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:20,32.9,3.96,2185.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:23,32.9,3.96,2187.0,"10,568MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:25,32.9,3.96,2221.0,"10,572MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:26,32.9,3.96,2240.0,"10,572MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:29,32.9,3.96,2221.0,"10,571MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:30,32.9,3.96,2202.0,"10,571MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:32,32.9,3.96,2230.0,"10,572MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:34,32.9,3.96,2219.0,"10,572MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:35,32.9,3.96,2225.0,"10,572MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:38,32.9,3.96,2213.0,"10,572MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:40,32.9,3.96,2216.0,"10,572MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:43,32.9,3.96,2217.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:46,32.9,3.96,2219.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:48,32.9,3.96,2224.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:51,32.9,3.96,2227.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:53,32.9,3.96,2230.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:55,32.9,3.96,2237.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:13:58,32.9,3.96,2253.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:01,34.1,3905,2259.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:04,34.1,3905,2253.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:06,34.1,3905,2310.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:08,34.1,3905,2316.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:10,34.1,3905,2320.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:13,34.1,3905,2323.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:16,34.1,3905,2322.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:19,34.1,3905,2325.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:23,34.1,3905,2325.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:26,34.1,3905,2326.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:29,34.1,3905,2328.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:32,34.1,3905,2322.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:34,34.1,3905,2323.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:37,34.1,3905,2323.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:40,34.1,3905,2307.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:43,34.1,3905,2307.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:45,34.1,3905,2308.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:48,34.1,3905,2307.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:49,34.1,3905,2310.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:51,34.1,3905,2311.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:55,34.1,3905,2318.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:14:57,34.1,3905,2319.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:00,34.1,3905,2314.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:02,34.3,3.93,2312.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:05,34.3,3.93,2313.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:08,34.3,3.93,2324.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:10,34.3,3.93,2324.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:12,34.3,3.93,2324.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:13,34.3,3.93,2308.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:16,34.3,3.93,2310.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:19,34.3,3.93,2310.0,"10,576MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:22,34.3,3.93,2313.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:24,34.3,3.93,2316.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:28,34.3,3.93,2322.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:31,34.3,3.93,2323.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:35,34.3,3.93,2323.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:38,34.3,3.93,2324.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:41,34.3,3.93,2318.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:43,34.3,3.93,2318.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:46,34.3,3.93,2317.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:48,34.3,3.93,2347.0,"10,577MB",Golf Battle
a48f13fbe67b4e9b,16/11/2021,22:15:50,34.3,3.93,1796.0,"10,572MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:15:52,34.3,3.93,1793.0,"10,572MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:15:54,34.3,3.93,1796.0,"10,572MB",Moto App Launcher
a48f13fbe67b4e9b,16/11/2021,22:15:55,34.3,3.93,1801.0,"10,572MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:15:57,34.3,3.93,1862.0,"10,572MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:15:59,34.3,3.93,1913.0,"10,572MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:16:00,34.8,3927,1828.0,"10,572MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:16:03,34.8,3927,1685.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:16:05,34.2,3.96,1751.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:16:13,34.2,3.96,1753.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:16:22,34.0,3975,1781.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:16:26,34.4,3943,1789.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:14,34.2,3955,1778.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:24,33.5,3.98,1779.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:25,34.0,3926,1786.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:27,34.0,3926,1798.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:29,34.0,3926,1818.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:33,34.0,3926,1837.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:37,34.0,3926,1824.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:40,34.0,3926,1771.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:43,34.0,3926,1804.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:45,34.0,3926,1806.0,"10,573MB",Configurar
a48f13fbe67b4e9b,16/11/2021,22:17:46,34.0,3926,1804.0,"10,573MB",Configurar
